OID,SUMACCIDEN,ID,CITY,MainUse,POP_2018,TAZAREA,USETYPE,CITYCODE,USETYPECOD,DEAD,SEVER_INJ,SLIGH_INJ,PEDESTRINJ,INJ0_19,INJ20_64,INJ65_,INJTOTAL,TOTDRIVERS,MOTORCYCLE,TRUCK,BICYCLE,PRIVATE,VEHICLE,ACC_INDEX,YEARMONTH,Shape_Length,Shape_Area
-1,15,853,גאולים ינוב תנובות,מגורים,2732,7960676,מגורים,0,1,1,0,1,0,0,2,0,2,2,0,0,0,1,2,1.884262194803444,202110,16733.125200306312763,7960675.558512024581432
-1,68,2209,עפולה,מגורים,5724,652818,מגורים,7700,1,0,0,1,0,0,1,0,1,2,1,0,0,1,2,104.163742174815781,202110,4026.545788818730216,652818.327954050037079
-1,3,1495,אפרת,מגורים,3363,2766608,מגורים,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1.084360458312325,202110,7330.379364257290945,2766607.705955209676176
-1,49,446,פתח תקווה,מגורים,6096,748247,מגורים,7900,1,0,1,0,0,0,1,0,1,2,1,0,0,1,2,65.486405813914416,202110,4171.127907899455749,748246.897825450403616
-1,0,1097,ירושלים,בית עלמין,0,361443,מוסדי/ציבורי,3000,2,,,,,,,,,,,,,,,0.000000000000000,202110,2766.673080319820656,361443.019510012760293
-1,53,48,תל אביב -יפו,מגורים,6012,496542,מגורים,5000,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,106.738281187333499,202110,3366.050719808914437,496541.628836809890345
-1,0,1739,חיפה,מגורים,1717,299930,מגורים,4000,1,,,,,,,,,,,,,,,0.000000000000000,202110,2299.101528756113566,299930.275395413336810
-1,0,2444,באר שבע,שטח פתוח,0,6920100,פנאי/טבע/ספורט,9000,3,,,,,,,,,,,,,,,0.000000000000000,202110,11213.724983457635972,6920099.710466628894210
-1,31,690,נתניה,מגורים,7324,1612146,מגורים,7400,1,1,0,0,0,0,1,0,1,2,1,0,0,1,2,19.229032128299110,202110,5171.446614985133237,1612145.624031576327980
-1,15,2062,דייר אל-אסד,מגורים,6051,3495501,מגורים,0,1,0,0,5,0,3,2,0,5,1,0,0,0,1,1,4.291229965167354,202110,10802.451484439221531,3495501.318213556427509
-1,2,1332,בית אל,מגורים,6042,4944241,מגורים,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0.404511002898145,202110,9416.855568201843198,4944241.283106941729784
-1,40,283,יהוד,מגורים,7940,592589,מגורים,9400,1,0,0,1,0,0,1,0,1,4,0,0,0,4,4,67.500432117694942,202110,4397.239797708462902,592588.798991024144925
-1,1,1974,קריית אתא,שטח פתוח,0,328386,פנאי/טבע/ספורט,6800,3,0,2,1,0,0,2,1,3,2,0,0,0,1,2,3.045199633762394,202110,3060.834658752955420,328385.695608561334666
-1,28,925,רמלה,מגורים,8900,623034,מגורים,8500,1,0,0,5,0,3,2,0,5,2,0,0,0,2,2,44.941356074360563,202110,3700.227653200061923,623034.159309096634388
-1,0,1576,סילת א-דאהר,לא ידוע,0,41653420,עתידי/לא ידוע,0,5,,,,,,,,,,,,,,,0.000000000000000,202110,27779.829763157395064,41653420.002801120281219
-1,3,2537,חצרים,מגורים,832,7561240,מגורים,0,1,0,1,1,0,0,2,0,2,2,0,1,0,0,2,0.396760316649824,202110,14104.998882891264657,7561240.058813051320612
-1,86,543,ראשון לציון,מגורים,16383,727958,מגורים,8300,1,0,0,2,0,0,2,0,2,2,0,0,0,2,2,118.138720180274959,202110,4831.802538316905157,727957.775983753963374
-1,19,2155,בוקעאתא,מגורים,6528,22741633,מגורים,4001,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0.835472121934405,202110,23315.352608991590387,22741632.546647358685732
-1,24,1169,ירושלים,מגורים,11374,407267,מגורים,3000,1,0,0,1,1,0,1,0,1,2,1,0,0,0,2,58.929414509172943,202110,2777.405345782152835,407266.900577540334780
-1,7,376,רעננה,מגורים,3411,250400,מגורים,8700,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,27.955286561694109,202110,2051.503477983484572,250399.865676633431576
-1,0,1811,כפר ביאליק,מגורים,844,830205,מגורים,0,1,,,,,,,,,,,,,,,0.000000000000000,202110,5398.028103324939366,830205.409453844302334
-1,29,1018,אור יהודה,בסיס צבאי,0,557641,מוסדי/ציבורי,2400,2,0,1,0,0,0,1,0,1,3,1,1,0,0,3,52.004760240681087,202110,3590.693401122055548,557641.259488290990703
-1,0,2390,באר שבע,תעשיה,0,972637,תעשיה/מסחר/מתקנים,9000,4,,,,,,,,,,,,,,,0.000000000000000,202110,4044.812164471074084,972637.163357095327228
-1,28,636,כפר סבא,מגורים,3494,256794,מגורים,6900,1,0,0,2,0,0,2,0,2,3,0,0,0,3,3,109.036824826548795,202110,2144.690528071925200,256793.978039448818890
-1,39,1278,ירושלים,מגורים,5559,486727,מגורים,3000,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,80.127029806417909,202110,3136.923427089756842,486727.139321420690976
-1,5,229,אור יהודה,מגורים,1322,227806,מגורים,2400,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,21.948540138366646,202110,1979.668060291643314,227805.583810098760296
-1,6,1904,מגדל העמק,מגורים,6093,1049392,מגורים,874,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,5.717599071725703,202110,5692.787430255621985,1049391.523387991357595
-1,0,871,טירה,מגורים,2224,664004,מגורים,2720,1,,,,,,,,,,,,,,,0.000000000000000,202110,3927.368575702040744,664003.864906193106435
-1,53,2227,אום אל-פחם,מגורים,2085,5127306,מגורים,2710,1,0,0,2,0,2,0,0,2,1,0,0,0,1,1,10.336811935236213,202110,15995.776199237594483,5127306.207374553196132
-1,2,1497,גבעות,מגורים,0,2405740,מגורים,0,1,0,0,1,0,0,1,0,1,2,0,0,0,2,2,0.831345159825370,202110,6731.027081818976512,2405739.633367342874408
-1,16,448,פתח תקווה,מגורים,4931,281115,מגורים,7900,1,0,1,1,1,0,1,1,2,1,0,0,0,0,1,56.916183270334422,202110,2440.632657717118491,281115.125446920865215
-1,58,1115,ירושלים,מגורים,6803,282951,מגורים,3000,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,204.982815363976783,202110,2266.307228694392052,282950.548303342249710
-1,90,66,תל אביב -יפו,מגורים,3494,341046,מגורים,5000,1,0,0,1,0,0,1,0,1,2,2,0,0,0,2,263.894347719818199,202110,2489.946577713067200,341045.576677355624270
-1,16,2462,ירוחם,מגורים,9975,56127625,מגורים,831,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0.285064616326014,202110,35567.279827244019543,56127625.400206178426743
-1,9,2064,פארק תעשיות בר לב,תעשיה,0,4852582,תעשיה/מסחר/מתקנים,0,4,0,0,1,0,0,1,0,1,2,0,0,0,2,2,1.854682645875649,202110,13404.969258570012244,4852582.203221533447504
-1,0,1350,א-שרפה מערב,לא ידוע,0,480118,עתידי/לא ידוע,0,5,,,,,,,,,,,,,,,0.000000000000000,202110,3143.409773495270656,480118.377914962649811
-1,37,301,בת ים,מגורים,8400,323976,מגורים,6200,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,114.206003147814997,202110,2681.334573176037793,323975.964311713934876
-1,1,1976,עין המפרץ,מגורים,1238,1020751,מגורים,0,1,0,0,1,0,0,1,0,1,2,1,0,0,1,2,0.979671362674253,202110,4610.028748562305736,1020750.466023886692710
-1,11,943,בית אלעזרי,מגורים,1563,5041479,מגורים,0,1,1,0,3,1,0,3,1,4,2,0,0,0,2,2,2.181899480992799,202110,10091.465157065824314,5041478.810469686985016
-1,11,1594,בידיה,לא ידוע,0,25204345,עתידי/לא ידוע,0,5,2,1,0,1,0,3,0,3,1,0,0,0,1,1,0.436432679153173,202110,23903.971347633636469,25204345.424691177904606
-1,3,2555,נבטים,מגורים,979,7565154,מגורים,0,1,0,1,1,0,2,0,0,2,2,0,0,0,1,2,0.396555026438486,202110,13444.493123024447414,7565154.392174538224936
-1,4,545,ראשון לציון,מגורים,1518,300125,מגורים,8300,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,13.327762967646315,202110,2251.074365104860590,300125.385611235920805
-1,23,2173,טבריה,מגורים,8071,680850,מגורים,6700,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,33.781293705519573,202110,3806.931332450719765,680850.182959156343713
-1,2,1187,ירושלים,מגורים,4174,212103,מגורים,3000,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,9.429382606269922,202110,2577.883420622333688,212102.964055157848634
-1,16,138,הרצלייה,מגורים,3988,242583,מגורים,6400,1,0,0,2,0,0,2,0,2,2,1,0,0,1,2,65.956799558815831,202110,2454.327822100336107,242583.025662612373708
-1,0,1829,קריית אתא,שטח פתוח,0,319694,פנאי/טבע/ספורט,6800,3,,,,,,,,,,,,,,,0.000000000000000,202110,2587.286928891620391,319694.066889403853565
-1,10,780,אשדוד,מגורים,3235,296332,מגורים,70,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,33.745886658578748,202110,2582.503849555794659,296332.412337366724387
-1,9,2392,באר שבע,תעשיה,0,1213129,תעשיה/מסחר/מתקנים,9000,4,0,0,1,0,0,0,1,1,1,0,0,0,1,1,7.418831655199283,202110,4535.378181003202371,1213129.023313610116020
-1,11,1422,אשתאול מסילת ציון,מגורים,2501,9062938,מגורים,0,1,0,1,0,0,1,0,0,1,2,1,0,0,1,2,1.213734492502006,202110,14964.827381614786646,9062937.625941962003708
-1,7,1024,תע""ש רמת השרון,תעשיה,0,1109646,תעשיה/מסחר/מתקנים,0,4,1,0,0,0,0,1,0,1,2,1,0,0,1,2,6.308319432119680,202110,6926.367843868873024,1109645.774175374303013
-1,69,247,בני ברק,מגורים,16069,372791,מגורים,6100,1,0,0,1,0,0,1,0,1,2,0,0,0,2,2,185.090314808967378,202110,2938.370109233030234,372790.980831251188647
-1,21,1666,יטא,לא ידוע,0,132961693,עתידי/לא ידוע,0,5,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0.157940227489131,202110,59714.419701535829518,132961692.748259007930756
-1,12,873,תל מונד,מגורים,6431,1385515,מגורים,154,1,0,1,1,0,0,1,1,2,2,0,0,0,1,2,8.661041897608404,202110,5714.025203011811755,1385514.599959802813828
-1,11,2245,חריש,מגורים,3785,1645161,מגורים,1247,1,0,0,5,0,2,3,0,5,3,0,0,0,2,3,6.686277182167876,202110,6872.023041846322485,1645160.632786314701661
-1,14,1515,ג'והזם,לא ידוע,0,24787083,עתידי/לא ידוע,0,5,0,0,3,0,0,2,1,3,2,0,0,0,1,2,0.564810307036496,202110,24109.798590242222417,24787083.071229010820389
-1,4,466,באר יעקב,בית חולים,0,899550,מוסדי/ציבורי,2530,2,0,1,3,0,0,3,1,4,3,0,0,0,3,3,4.446667418688770,202110,5023.146007883145103,899550.072755276458338
-1,0,1133,ירושלים,מגורים,6003,361772,מגורים,3000,1,,,,,,,,,,,,,,,0.000000000000000,202110,2868.060093931486335,361772.449192766915075
-1,126,84,תל אביב -יפו,מגורים,3620,583852,מגורים,5000,1,0,0,1,0,0,1,0,1,3,0,0,0,3,3,215.807998433762180,202110,3591.711525738035107,583852.317404598463327
-1,11,1775,חיפה,מגורים,2318,215660,מגורים,4000,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,51.006183021089448,202110,2094.999881095833189,215660.128801479761023
-1,6,2464,קריית גת,מגורים,3526,398615,מגורים,2630,1,0,1,0,0,1,0,0,1,2,0,0,1,1,2,15.052104776282466,202110,2765.620906641410329,398615.349094179400709
-1,12,726,שוהם,מגורים,6620,605602,מגורים,1304,1,0,0,2,0,0,1,1,2,2,0,0,0,2,2,19.814978524903850,202110,3435.596585039757429,605602.473145159659907
-1,14,2082,כרמיאל,תעשיה,0,4810871,תעשיה/מסחר/מתקנים,1139,4,0,0,2,0,0,1,1,2,2,0,0,0,2,2,2.910075802269626,202110,11558.752876291249777,4810871.245718451216817
-1,0,1352,ביה""ס פרינדז,לא ידוע,0,251093,עתידי/לא ידוע,0,5,,,,,,,,,,,,,,,0.000000000000000,202110,2277.485175860760137,251092.760913327656453
-1,49,319,חולון,מגורים,9074,477604,מגורים,6600,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,102.595504664275211,202110,2776.150018925702170,477603.771825514442753
-1,104,1994,נהרייה,מגורים,6896,818963,מגורים,9100,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,126.989935247808660,202110,4334.009910579448842,818962.540590748307295
-1,16,945,עיינות,מוסדי,390,6327427,מוסדי/ציבורי,0,2,0,0,1,0,0,1,0,1,2,0,0,0,1,2,2.528674227019774,202110,14135.602613471784935,6327426.375859083607793
-1,58,1612,גני מודיעין,שטח פתוח,0,46724622,פנאי/טבע/ספורט,0,3,0,0,3,0,0,1,2,3,3,0,0,0,3,3,1.241315549473448,202110,35328.948654184692714,46724622.135445684194565
-1,12,2317,אלי-עד חספין אבני איתן גשור נוב רמת מגשימים,מגורים,5088,78687774,מגורים,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0.152501453994988,202110,44413.583080856333254,78687774.349970415234566
-1,0,563,ראשון לציון,שטח פתוח,0,295401,פנאי/טבע/ספורט,8300,3,,,,,,,,,,,,,,,0.000000000000000,202110,2150.433916870554185,295401.176883766369428
-1,18,1205,הר שלמון מזרח,שטח פתוח,0,5391754,פנאי/טבע/ספורט,0,3,0,1,0,0,0,1,0,1,1,1,0,0,0,1,3.338431545025318,202110,12100.615760747945387,5391753.509764865040779
-1,7,2561,קצר א-סר,מגורים,2302,51158563,מגורים,0,1,2,1,2,0,3,2,0,5,3,0,1,0,2,3,0.136829487555604,202110,40928.603874153901415,51158563.296930827200413
-1,0,156,גליל ים,מגורים,521,1028964,מגורים,0,1,,,,,,,,,,,,,,,0.000000000000000,202110,4486.687800383618196,1028963.844871042412706
-1,23,1847,עספיא,מגורים,6242,13127017,מגורים,0,1,0,1,1,2,2,0,0,2,1,0,0,0,1,1,1.752111697949267,202110,21180.165868625623261,13127016.974385822191834
-1,4,798,גדרה,מגורים,4381,736059,מגורים,2550,1,0,0,2,2,2,0,0,2,2,0,0,0,2,2,5.434345844041713,202110,4310.559154003878575,736059.153170321718790
-1,9,2410,באר שבע,מגורים,2409,303060,מגורים,9000,1,0,0,1,0,0,1,0,1,3,0,0,0,3,3,29.697096475777087,202110,2455.316759305986579,303059.930702013021801
-1,0,1424,זנוח,מגורים,505,609473,מגורים,0,1,,,,,,,,,,,,,,,0.000000000000000,202110,3887.058647672872212,609472.970285161980428
-1,3,391,רעננה,מגורים,3707,320770,מגורים,8700,1,0,1,0,1,0,0,1,1,1,0,0,0,1,1,9.352502158717050,202110,2340.469267665368989,320769.773595169303007
-1,0,1042,קלנסווה,מגורים,6153,778976,מגורים,638,1,,,,,,,,,,,,,,,0.000000000000000,202110,4750.174418153228544,778975.687705299933441
-1,66,249,בני ברק,מגורים+ בית חולים,13800,536527,מגורים,6100,1,0,0,1,1,1,0,0,1,1,1,0,0,0,1,123.013491662415518,202110,3617.982209341507314,536526.515165694407187
-1,28,1684,חיפה,מגורים,766,254325,מגורים,4000,1,0,1,0,0,1,0,0,1,2,0,0,0,1,2,110.095429150794402,202110,3381.925971771874629,254324.818168874597177
-1,25,891,נווה ימין,מגורים,1189,4026973,מגורים,0,1,0,0,2,0,0,2,0,2,3,0,1,0,0,3,6.208136695438505,202110,9977.199185463930917,4026973.184783288743347
-1,0,2263,משמרות,מגורים,979,3178799,מגורים,0,1,,,,,,,,,,,,,,,0.000000000000000,202110,11528.005697320451873,3178799.327301571611315
-1,0,1533,בית ג'אלא,שטח פתוח,0,3935617,פנאי/טבע/ספורט,0,3,,,,,,,,,,,,,,,0.000000000000000,202110,10968.473411401080739,3935617.139169502537698
-1,31,484,לוד,מגורים,7220,597005,מגורים,7000,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,51.925899144776253,202110,3577.817829728708148,597004.587509749457240
-1,30,1151,ירושלים,מגורים,3822,417264,מגורים,3000,1,0,0,1,0,0,1,0,1,2,0,0,0,1,2,71.896879938268484,202110,4066.780363752927769,417264.282201930822339
-1,8,102,תל אביב -יפו,שטח פתוח,0,407903,פנאי/טבע/ספורט,5000,3,0,0,1,0,0,1,0,1,1,0,0,0,1,1,19.612513624375101,202110,2647.284638557836843,407902.839647097920533
-1,15,1777,חיפה,מגורים,4703,790378,מגורים,4000,1,0,0,1,0,0,1,0,1,2,0,0,0,2,2,18.978269458815227,202110,3634.184543725684307,790377.649160874541849
-1,21,2482,אשקלון,מגורים,5354,973668,מגורים,7100,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,21.567916166620801,202110,4439.049509745572323,973668.473011791124009
-1,6,728,שוהם,מגורים,4193,1194743,מגורים,1304,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,5.022001544896407,202110,6271.118116838288188,1194742.762693388620391
-1,0,2100,סח'נין,מגורים,4740,833235,מגורים,7500,1,,,,,,,,,,,,,,,0.000000000000000,202110,4242.580256770234882,833234.656017510686070
-1,3,1370,ביתוניא דרום,לא ידוע,0,2861795,עתידי/לא ידוע,0,5,0,1,0,0,0,1,0,1,2,0,0,0,0,2,1.048293158143428,202110,8106.533468985018771,2861794.886950447689742
-1,33,321,חולון,מגורים,5897,276015,מגורים,6600,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,119.558848282552233,202110,2207.989535430431260,276014.703002252324950
-1,0,2012,נווה זיו,מגורים,962,1002941,מגורים,0,1,,,,,,,,,,,,,,,0.000000000000000,202110,4423.846023329368109,1002940.846020072116517
-1,26,963,פתח תקווה,מגורים,4827,530467,מגורים,7900,1,0,0,2,2,0,2,0,2,1,0,0,0,0,1,49.013460539387808,202110,3706.358446031991662,530466.523152473382652
-1,0,1630,ואדי אל-הרייה,לא ידוע,0,1401710,עתידי/לא ידוע,0,5,,,,,,,,,,,,,,,0.000000000000000,202110,4725.906038384251588,1401709.739408803638071
-1,0,2335,חיפה,תעשיה,0,412382,תעשיה/מסחר/מתקנים,4000,4,,,,,,,,,,,,,,,0.000000000000000,202110,2572.003462812529506,412382.244739675894380
-1,8,581,רחובות,בית עלמין,0,882277,מוסדי/ציבורי,8400,2,0,0,4,0,2,1,1,4,2,0,0,0,2,2,9.067450511708957,202110,3785.722427793382394,882276.665273161488585
-1,2,1223,ירושלים,מגורים,2858,391850,מגורים,3000,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,5.103997602441778,202110,2596.390196636562450,391849.713848452840466
-1,52,2579,כפר ורבורג משואות יצחק עין צורים שפיר זרחיה מרכז שפירא,מגורים,6556,46224259,מגורים,0,1,0,0,1,0,0,0,1,1,3,0,0,0,3,3,1.124950439060592,202110,34301.563581139547750,46224258.593492724001408
-1,4,174,רמת השרון,מגורים,3943,412635,מגורים,2650,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,9.693807830898876,202110,2850.581740788295519,412634.546689697715919
-1,18,1849,דאלית אל-כרמל,מגורים,4221,30790220,מגורים,0,1,0,0,2,0,0,1,1,2,2,0,0,0,2,2,0.584601222216705,202110,37233.491025526753219,30790219.582071959972382
-1,10,800,יבנה,בסיס צבאי,0,1280782,מוסדי/ציבורי,2660,2,0,0,1,0,0,1,0,1,2,1,0,0,1,2,7.807729594458841,202110,5291.799009729023965,1280782.060779489343986
-1,35,2428,באר שבע,מגורים,16516,879341,מגורים,9000,1,0,0,1,0,0,1,0,1,3,0,0,0,2,3,39.802531593537907,202110,3985.771144605688733,879341.051906416541897
-1,1,1442,מבוא חורון,מגורים,2650,3265710,מגורים,0,1,0,0,1,0,0,1,0,1,2,0,0,0,1,2,0.306212090741205,202110,7949.479586581402145,3265710.369500563479960
-1,12,393,רעננה,מגורים,3248,201221,מגורים,8700,1,0,0,3,0,1,2,0,3,2,0,0,0,1,2,59.635868097079040,202110,1825.148828055598642,201221.184211918269284
-1,32,1060,ירושלים,מגורים,7011,626198,מגורים,3000,1,0,0,1,0,0,1,0,1,2,0,0,0,1,2,51.102066649876150,202110,3848.236690682301287,626197.766506133135408
-1,7,11,תל אביב -יפו,מגורים,4872,271770,מגורים,5000,1,0,0,1,0,0,1,0,1,2,1,0,0,1,2,25.757046048454505,202110,2136.251404220234690,271770.294886746909469
-1,12,1702,חיפה,מגורים,5081,287673,מגורים,4000,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,41.714009867638929,202110,3770.338540001943784,287673.135190712288022
-1,0,653,כפר יונה,בסיס צבאי,0,3662958,מוסדי/ציבורי,168,2,,,,,,,,,,,,,,,0.000000000000000,202110,11537.220582131425545,3662957.638415229041129
-1,14,2265,בנימינה-גבעת עדה*,מגורים,4138,4671905,מגורים,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,2.996636306497835,202110,10667.160735550811296,4671904.952110048383474
-1,13,1295,מעלה אדומים,מגורים,4684,957812,מגורים,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,13.572593996885653,202110,4607.694438337453903,957812.486174931633286
-1,1,502,נס ציונה,שטח פתוח,0,2727953,פנאי/טבע/ספורט,7200,3,1,0,1,0,0,2,0,2,3,0,1,0,2,3,0.366575187351310,202110,9792.321499694411614,2727953.321733267046511
-1,26,1921,נצרת עילית,מגורים,12248,3417122,מגורים,1061,1,0,0,1,0,0,1,0,1,2,0,0,0,1,2,7.608741877072664,202110,9141.682086104674454,3417122.097195267211646
-1,65,104,תל אביב -יפו,מגורים,4964,449374,מגורים,5000,1,0,0,3,0,1,2,0,3,2,0,0,0,2,2,144.645699551914390,202110,3230.549722837271929,449373.885302902024705
